id,category,country,city,lat,lng,color
104403,listing,US,San Francisco,37.79880524,-122.4068298,orange
104748,listing,US,San Francisco,37.80312729,-122.4105225,gray
104780,listing,US,San Francisco,37.75306702,-122.4345245,gray
104799,listing,US,San Francisco,37.78746414,-122.4317017,gray
105275,listing,US,San Francisco,37.80312729,-122.4105225,gray
105282,listing,US,San Francisco,37.80312729,-122.4105225,gray
105287,listing,US,San Francisco,37.78746414,-122.4317017,gray
105296,listing,US,San Francisco,37.78746414,-122.4317017,gray
105304,listing,US,San Francisco,37.78746414,-122.4317017,gray
105497,listing,US,San Francisco,37.75816345,-122.4974976,gray
105763,listing,US,San Francisco,37.80253601,-122.4097214,yellow
105802,listing,US,San Francisco,37.80253601,-122.4097214,yellow
106066,listing,US,San Francisco,37.75614166,-122.4147797,gray
106481,listing,US,San Francisco,37.76827621,-122.448288,yellow
107455,listing,US,San Francisco,37.78948212,-122.41259,yellow
108335,listing,US,San Francisco,37.80049896,-122.4164581,gray
108535,listing,US,San Francisco,37.7477684,-122.4258423,gray
108538,listing,US,San Francisco,37.7590065,-122.4085007,gray
109883,listing,US,San Francisco,37.73293304,-122.4634476,gray
110825,listing,US,San Francisco,37.71599197,-122.3886948,gray
110920,listing,US,San Francisco,37.75061417,-122.3908005,gray
110941,listing,US,San Francisco,37.74894714,-122.4253159,gray
111523,listing,US,San Francisco,37.7362175,-122.4162369,gray
111988,listing,US,San Francisco,37.77200317,-122.4389877,gray
113047,listing,US,San Francisco,37.79014969,-122.4111252,gray
113211,listing,US,San Francisco,37.79391098,-122.4055405,gray
114006,listing,US,San Francisco,37.77921677,-122.4668427,gray
114361,listing,US,San Francisco,37.76787567,-122.4302902,gray
114401,listing,US,San Francisco,37.76056671,-122.4310684,gray
114485,listing,US,San Francisco,37.78517532,-122.4605484,gray
115356,listing,US,San Francisco,37.75569534,-122.3991013,gray
115613,listing,US,San Francisco,37.80460739,-122.4367523,gray
115903,listing,US,San Francisco,37.76258087,-122.4232483,orange
116348,listing,US,San Francisco,37.76394272,-122.450325,gray
116457,listing,US,San Francisco,37.77260208,-122.4324112,gray
116593,listing,US,San Francisco,37.77621078,-122.4651642,gray
116799,listing,US,San Francisco,37.74842834,-122.4192123,gray
117283,listing,US,San Francisco,37.76245499,-122.4351807,yellow
117530,listing,US,San Francisco,37.75827408,-122.4103241,gray
117553,listing,US,San Francisco,37.77902985,-122.3971939,gray
117640,listing,US,San Francisco,37.75468826,-122.4250183,gray
117664,listing,US,San Francisco,37.75859833,-122.4451904,gray
117757,listing,US,San Francisco,37.77920532,-122.4400635,gray
117861,listing,US,San Francisco,37.79180908,-122.3922195,gray
117955,listing,US,San Francisco,37.77631378,-122.4104385,gray
118517,listing,US,San Francisco,37.77075577,-122.4284668,gray
118571,listing,US,San Francisco,37.76936722,-122.444603,gray
119139,listing,US,San Francisco,37.75893784,-122.4227905,gray
